2000人以上,"交通补助,通讯津贴,年度旅游,年终奖",3-5年,本科,（高级）数据分析师,15k-30k,浙江执御信息技术有限公司,浙江执御信息技术有限公司
150-500人,"节日礼物,岗位晋升,年度旅游,扁平管理",5-10年,本科,数据技术总监,30k-60k,青团社,杭州弧途科技有限公司
150-500人,"年底双薪,绩效奖金,带薪年假,弹性工作",3-5年,本科,大数据开发工程师,20k-35k,米雅,杭州米雅信息科技有限公司
500-2000人,"生日趴,每月腐败基金,每月补贴,年度旅游",3-5年,本科,数据系统和风控系统产品经理,15k-25k,贝贝网,杭州贝购科技有限公司
15-50人,"带薪年假,年终分红,股票期权,扁平管理",3-5年,本科,高级数据开发工程师,18k-30k,大乘科技,杭州大乘智能科技有限公司
50-150人,,3-5年,本科,数据仓库专家,20k-30k,大箴（杭州）科技有限公司,大箴（杭州）科技有限公司
15-50人,,5-10年,本科,大数据中心负责人,25k-50k,才猫咨询,湖南才猫管理咨询有限公司
50-150人,"绩效奖金,弹性工作,节日礼物,领导好",5-10年,本科,数据仓库工程师,20k-30k,连线网络,理想连线网络技术股份有限公司
150-500人,"岗位晋升,美女多,帅哥多,领导好",3-5年,本科,数据产品经理,15k-25k,安厨控股有限公司,安厨控股有限公司
500-2000人,"5星办公环境,年底奖金,团队牛B,五险一金",5-10年,本科,大数据架构师,30k-40k,涂鸦智能,杭州涂鸦信息技术有限公司
150-500人,"绩效奖金,午餐补助,节日礼物,扁平管理",5-10年,硕士,数据科学家,30k-60k,华坤道威,浙江华坤道威数据科技有限公司
2000人以上,"五险一金,周末双休,全员mac,全额公积金",3-5年,本科,资深大数据开发工程师(J10006),18k-35k,小电,北京伊电园网络科技有限公司
150-500人,"节日礼物,股票期权,带薪年假,年度旅游",3-5年,本科,资深数据工程师,15k-30k,魔筷科技,杭州魔筷科技有限公司
150-500人,"带薪年假,岗位晋升,年度旅游,扁平管理",3-5年,本科,资深数据开发工程师,18k-28k,浙江聚有财,浙江聚有财金融服务外包有限公司
150-500人,"年终奖金,做五休二,六险一金,子女福利",3-5年,本科,数据建模,20k-35k,仟金顶,仟金顶网络科技有限公司
500-2000人,"扁平管理,弹性工作,软妹子集中营,股票期权",应届毕业生,本科,业务分析实习生,2k-4k,点我达,浙江仟和网络科技有限公司
50-150人,"扁平管理,节日礼物,岗位晋升,免费健身",3-5年,本科,数据产品经理,18k-30k,达摩网络,浙江达摩网络科技有限公司
150-500人,"交通补助,午餐补助,通讯津贴,定期体检",5-10年,本科,数据产品经理,18k-28k,八维通科技,八维通科技有限公司
15-50人,"绩效奖金,定期体检,弹性工作,领导好",5-10年,本科,大数据架构师,40k-60k,云呼吸科技,浙江云呼吸科技有限公司
150-500人,"弹性工作,年度旅游,节日礼物,帅哥多",5-10年,本科,大数据架构师,25k-45k,趣链科技,杭州趣链科技有限公司
500-2000人,"年终分红,股票期权,绩效奖金,五险一金",5-10年,本科,数据架构师,20k-40k,安恒信息,杭州安恒信息技术股份有限公司
2000人以上,"弹性工作,节日礼物,岗位晋升,技能培训",5-10年,不限,数据平台部-资深体验设计师(J190605029),30k-40k,滴滴,北京嘀嘀无限科技发展有限公司
500-2000人,"带薪年假,年度旅游,岗位晋升,扁平管理",5-10年,本科,大数据架构师,30k-50k,爱财集团,爱财科技有限公司
150-500人,"带薪年假,五险一金,双休,午餐补助",不限,本科,数据建模工程师,20k-35k,威佩,杭州威佩网络科技有限公司
500-2000人,"年底多薪,岗位晋升,定期体检,五险一金",5-10年,本科,数据产品经理 (MJ000982),20k-35k,挖财,挖财网络技术有限公司
50-150人,"股票期权,绩效奖金,带薪年假,弹性工作",3-5年,硕士,算法专家/数据科学家,25k-40k,观远数据,杭州观数信息科技有限公司
50-150人,,3-5年,本科,需求分析师,15k-20k,衍锐科技,衍锐科技（杭州）有限公司
150-500人,"年终奖金,做五休二,六险一金,子女福利",不限,本科,大数据建模总监,30k-50k,仟金顶,仟金顶网络科技有限公司
50-150人,"股票期权,绩效奖金,带薪年假,弹性工作",5-10年,本科,数据解决方案技术专家,20k-30k,观远数据,杭州观数信息科技有限公司
500-2000人,"股票期权,带薪年假,绩效奖金,年终分红",5-10年,本科,财务财务分析师,10k-20k,海拍客,杭州洋驼网络科技有限公司
150-500人,"岗位晋升,美女多,帅哥多,领导好",3-5年,本科,数据产品经理,15k-25k,安厨控股有限公司,安厨控股有限公司
150-500人,"定期体检,午餐补助,带薪年假,弹性工作",不限,硕士,游戏运营数据分析研究生,4k-6k,妙聚网络,杭州妙聚网络科技有限公司
500-2000人,"节日礼物,专项奖金,带薪年假,扁平管理",3-5年,不限,决策分析专家,15k-25k,51信用卡管家,杭州恩牛网络技术有限公司
2000人以上,"五险一金,周末双休,全员mac,全额公积金",3-5年,本科,资深大数据开发工程师(J10006),18k-35k,小电,北京伊电园网络科技有限公司
500-2000人,"生日趴,每月腐败基金,每月补贴,年度旅游",3-5年,本科,数据系统和风控系统产品经理,15k-25k,贝贝网,杭州贝购科技有限公司
50-150人,"年底双薪,股票期权,专项奖金,带薪年假",5-10年,不限,数据中台负责人,35k-55k,蜂站,杭州蜂站科技有限公司
50-150人,"股票期权,扁平管理,五险一金,带薪年假",3-5年,不限,大数据开发工程师,15k-30k,孚临金科,浙江孚临科技有限公司
150-500人,"绩效奖金,带薪年假,交通补助,午餐补助",3-5年,本科,大数据开发工程师,18k-30k,崇汉科技,浙江崇汉信息科技有限公司
50-150人,,3-5年,本科,etl数据开发工程师,13k-20k,磐策科技,杭州磐策科技有限公司
150-500人,"年终奖金,做五休二,六险一金,子女福利",3-5年,本科,数据建模,20k-35k,仟金顶,仟金顶网络科技有限公司
150-500人,"节日礼物,股票期权,带薪年假,年度旅游",3-5年,本科,资深数据工程师,15k-30k,魔筷科技,杭州魔筷科技有限公司
150-500人,"年底双薪,大数据,带薪年假,通讯津贴",应届毕业生,不限,大数据开发工程师,15k-30k,数美,北京数美时代科技有限公司
500-2000人,"年底多薪,岗位晋升,定期体检,五险一金",不限,不限,服务运营专员（数据分析方向） (MJ001143),7k-10k,挖财,挖财网络技术有限公司
50-150人,"股票期权,绩效奖金,带薪年假,弹性工作",3-5年,硕士,算法专家/数据科学家,25k-40k,观远数据,杭州观数信息科技有限公司
50-150人,"股票期权,绩效奖金,带薪年假,弹性工作",5-10年,本科,数据解决方案技术专家,20k-30k,观远数据,杭州观数信息科技有限公司
500-2000人,"年底多薪,岗位晋升,定期体检,五险一金",1-3年,本科,商务数据运营 (MJ001155),10k-15k,挖财,挖财网络技术有限公司
2000人以上,"弹性工作,节日礼物,岗位晋升,技能培训",5-10年,不限,数据平台部-资深体验设计师(J190605029),30k-40k,滴滴,北京嘀嘀无限科技发展有限公司
150-500人,"年终奖金,做五休二,六险一金,子女福利",不限,本科,大数据建模总监,30k-50k,仟金顶,仟金顶网络科技有限公司
500-2000人,"节日礼物,专项奖金,带薪年假,扁平管理",3-5年,不限,决策分析专家,15k-25k,51信用卡管家,杭州恩牛网络技术有限公司
150-500人,,3-5年,本科,资深数据分析师 (MJ000088),15k-25k,政采云,政采云有限公司
150-500人,"带薪年假,五险一金,双休,午餐补助",不限,本科,数据建模工程师,20k-35k,威佩,杭州威佩网络科技有限公司
500-2000人,"技能培训,年底双薪,节日礼物,绩效奖金",3-5年,本科,数据产品经理(J10673),25k-35k,微医集团,微医集团（浙江）有限公司
50-150人,,5-10年,本科,数据产品经理,25k-35k,威斯科技,威斯科技（苏州）有限公司
2000人以上,"五险一金,周末双休,全员mac,全额公积金",3-5年,本科,数据产品经理(J10012),15k-30k,小电,北京伊电园网络科技有限公司
150-500人,"定期体检,午餐补助,带薪年假,弹性工作",不限,硕士,游戏运营数据分析研究生,4k-6k,妙聚网络,杭州妙聚网络科技有限公司
500-2000人,"节日礼物,股票期权,带薪年假,绩效奖金",1-3年,大专,数据产品经理（产品化方向）,15k-22k,博采网络,杭州博采网络科技股份有限公司
2000人以上,"午餐补助,带薪年假,定期体检,年度旅游",5-10年,本科,商业智能数据工程师,15k-25k,江南布衣,江南布衣服饰有限公司
150-500人,"股票期权,带薪年假,岗位晋升,年底三薪",3-5年,本科,产品经理（数据）,20k-30k,微脉,杭州求是同创网络科技有限公司
150-500人,,3-5年,本科,财务分析,15k-25k,鲸灵集团,宁波鲸灵网络科技有限公司
500-2000人,"优惠购车,定期调薪,广阔平台,福利丰厚",5-10年,本科,资深数据产品经理,20k-40k,曹操出行,杭州优行科技有限公司
500-2000人,"带薪年假,五险一金,弹性打卡,企业滴滴",3-5年,本科,高级数据仓库工程师,12k-20k,汽车超人,特维轮网络科技（杭州）有限公司
500-2000人,"包午餐晚餐,奖金多多多,零食下午茶,全员出国游",3-5年,本科,数据产品经理,15k-25k,兑吧,杭州兑吧网络科技有限公司
15-50人,"绩效奖金,定期体检,弹性工作,领导好",5-10年,本科,大数据架构师,40k-60k,云呼吸科技,浙江云呼吸科技有限公司
500-2000人,"两次加薪,弹性工作,期权丰厚,两次晋升",应届毕业生,本科,数据仓库实习生,4k-5k,酷家乐,杭州群核信息技术有限公司
50-150人,"带薪年假,定期体检,扁平管理,五险一金",1-3年,本科,数据运营,5k-10k,杭州祖玛,杭州祖玛科技有限公司
500-2000人,"节日礼物,专项奖金,带薪年假,绩效奖金",1-3年,本科,数据运营,8k-15k,百草味,杭州郝姆斯食品有限公司
2000人以上,"绩效奖金,年底双薪,股票期权,交通补助",5-10年,本科,资深数据运营(J11749),15k-25k,哈啰出行,上海钧正网络科技有限公司
50-150人,"带薪年假,绩效奖金,领导好,扁平管理",3-5年,本科,大数据分析工程师,10k-20k,海南海商椰网传媒科技有限公司宁波分公司,海南海商椰网传媒科技有限公司宁波分公司
150-500人,"股票期权,带薪年假,年度旅游,美女多",3-5年,本科,高级数据运营,7k-14k,宋小菜,杭州小农网络科技有限公司
500-2000人,"技能培训,股票期权,带薪年假,岗位晋升",1-3年,本科,数据运营专家,15k-20k,校宝在线,校宝在线（杭州）科技股份有限公司
150-500人,"节日礼物,带薪年假,年度旅游,管理规范",3-5年,不限,数据运营专员,12k-16k,e签宝,杭州天谷信息科技有限公司
150-500人,"节日礼物,带薪年假,年度旅游,定期体检",3-5年,本科,财务分析经理,15k-25k,保险师 · 微易信息科技,杭州微易信息科技有限公司
50-150人,"午餐补助,年度旅游,弹性工作,领导好",不限,本科,数据运营,6k-10k,爱自拍,杭州格像科技有限公司
150-500人,"绩效奖金,午餐补助,节日礼物,领导好",5-10年,不限,大数据分析工程师,15k-22k,微选,杭州京美君和信息技术有限公司
500-2000人,"准独角兽,股票期权,五险一金,弹性工作",不限,本科,产品数据运营助理,4k-6k,金柚网,杭州今元标矩科技有限公司
500-2000人,"带薪年假,午餐补助,交通补助,节日礼物",不限,本科,高级数据运营,15k-25k,街电科技,深圳街电科技有限公司
2000人以上,"弹性工作,节日礼物,岗位晋升,技能培训",5-10年,本科,规则&数据运营专家(J190730006),25k-35k,滴滴,北京嘀嘀无限科技发展有限公司
50-150人,,3-5年,本科,etl数据开发工程师,13k-20k,磐策科技,杭州磐策科技有限公司
2000人以上,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",不限,本科,数据运营负责人,20k-35k,字节跳动,北京字节跳动科技有限公司
50-150人,"绩效奖金,股票期权,带薪年假,节日礼物",不限,本科,平台数据运营,6k-12k,初选旅行,杭州初选信息技术有限公司
150-500人,"午餐补助,绩效奖金,带薪年假,股票期权",1-3年,大专,数据运营,8k-15k,益万贝信息技术有限公司,浙江金华益万贝信息技术有限公司
500-2000人,"年底多薪,岗位晋升,定期体检,五险一金",不限,不限,服务运营专员（数据分析方向） (MJ001143),7k-10k,挖财,挖财网络技术有限公司
500-2000人,,3-5年,本科,数据仓库工程师,13k-20k,宁波水表,宁波水表股份有限公司
500-2000人,"年底多薪,岗位晋升,定期体检,五险一金",1-3年,本科,商务数据运营 (MJ001155),10k-15k,挖财,挖财网络技术有限公司
2000人以上,"年底双薪,带薪年假,股票期权,绩效奖金",应届毕业生,本科,蚂蚁金服财富-资深数据研发工程师/专家,30k-60k,蚂蚁金服集团,支付宝（杭州）信息技术有限公司
2000人以上,"弹性工作,节日礼物,岗位晋升,技能培训",5-10年,本科,用户增长专家（数据分析方向）(J190806008),15k-30k,滴滴,北京嘀嘀无限科技发展有限公司
2000人以上,"节日礼物,绩效奖金,年度旅游,岗位晋升",5-10年,本科,业务bi分析专家_杭州,25k-40k,饿了么,拉扎斯网络科技（上海）有限公司
500-2000人,"带薪年假,五险一金,弹性打卡,企业滴滴",3-5年,本科,高级数据仓库工程师,12k-20k,汽车超人,特维轮网络科技（杭州）有限公司
50-150人,"绩效奖金,年终分红,专项奖金,节日礼物",1-3年,本科,新媒体数据运营,6k-12k,杭州马到网络科技有限公司,杭州马到网络科技有限公司
15-50人,"股票期权,带薪年假,扁平管理,岗位晋升",1-3年,本科,品牌大数据专家,8k-15k,淘气猫,杭州米丞相科技有限公司
150-500人,"带薪年假,午餐补助,绩效奖金,领导好",3-5年,本科,风控策略分析师,15k-30k,邦盛科技,浙江邦盛科技有限公司
150-500人,"带薪年假,午餐补助,绩效奖金,领导好",3-5年,本科,风控建模分析师,15k-30k,邦盛科技,浙江邦盛科技有限公司
500-2000人,"包午餐晚餐,奖金多多多,零食下午茶,全员出国游",3-5年,本科,DMP数据产品经理,25k-50k,兑吧,杭州兑吧网络科技有限公司
2000人以上,"绩效奖金,年底双薪,股票期权,交通补助",3-5年,本科,经营分析专家(J11702),15k-25k,哈啰出行,上海钧正网络科技有限公司
500-2000人,,3-5年,本科,数据实施工程师,11k-18k,城云科技,城云科技（中国）有限公司
50-150人,"股票期权,年终分红,领导好,扁平管理",3-5年,本科,高级风控策略分析师,20k-30k,公信宝,杭州存信数据科技有限公司
150-500人,"节日礼物,技能培训,绩效奖金,岗位晋升",5-10年,本科,大数据分析,17k-24k,吉利集团（易云科技）,杭州吉利易云科技有限公司
150-500人,"股票期权,带薪年假,弹性工作,交通补助",1-3年,本科,数据挖掘工程师,10k-20k,霖梓控股,浙江霖梓控股有限公司
50-150人,"大牛团队,扁平管理,年底双薪,股票期权",1-3年,本科,数据挖掘,15k-25k,知衣科技,杭州知衣科技有限公司
2000人以上,"技能培训,免费班车,专项奖金,岗位晋升",3-5年,本科,营运专员（数据营运）,10k-15k,圆通,圆通速递有限公司
150-500人,"股票期权,带薪年假,岗位晋升,年底三薪",3-5年,本科,产品经理（数据）,20k-30k,微脉,杭州求是同创网络科技有限公司
150-500人,"午餐补助,通讯津贴,定期体检,带薪年假",3-5年,硕士,高级数据挖掘工程师,25k-35k,杭州雅拓,杭州雅拓信息技术有限公司
15-50人,,3-5年,不限,区域销售经理,15k-30k,云表汇通,杭州云表汇通科技有限公司
50-150人,"五险一金,带薪年假,节日礼物,定期体检",1-3年,本科,数据库dba,10k-15k,爆米花网,杭州爆米花科技股份有限公司
150-500人,"技能培训,股票期权,带薪年假,绩效奖金",1-3年,硕士,数据挖掘工程师,15K-25K,览众数据,杭州览众数据科技有限公司
150-500人,"年底双薪,五险一金,带薪年假,节日礼物",3-5年,本科,数据挖掘工程师,15k-25k,触手直播,杭州开迅科技有限公司
50-150人,,3-5年,本科,数据挖掘工程师,25k-45k,威斯科技,威斯科技（苏州）有限公司
500-2000人,"美女多,六险一金,快乐高效文化,绩效奖金",3-5年,本科,APP推广,10k-20k,婚礼纪,杭州火烧云科技有限公司
150-500人,"股票期权,弹性工作,领导好,五险一金",5-10年,本科,数仓架构师 (MJ000189),20k-40k,袋鼠云,杭州玳数科技有限公司
50-150人,"节日礼物,专项奖金,14薪制,绩效奖金",1-3年,本科,数据挖掘工程师,12k-20k,贝安云,杭州贝安云科技有限公司
15-50人,,1-3年,本科,java开发工程师,8k-16k,云表汇通,杭州云表汇通科技有限公司
15-50人,,3-5年,本科,产品经理,8k-16k,云表汇通,杭州云表汇通科技有限公司
150-500人,"年底双薪,节日礼物,岗位晋升,通讯津贴",1-3年,本科,结算专员,6k-7k,浙江保融,浙江保融科技有限公司
50-150人,"带薪年假,人工智能,智能办公,美女多",5-10年,本科,高级产品经理,15k-25k,魔点科技,杭州魔点科技有限公司
50-150人,"带薪年假,人工智能,智能办公,美女多",3-5年,本科,产品经理,13k-18k,魔点科技,杭州魔点科技有限公司
150-500人,"岗位晋升,年度旅游,年底双薪,午餐补助",5-10年,本科,高级产品经理,25k-35k,微拍堂,杭州微拍堂文化创意有限公司
150-500人,"股票期权,带薪年假,年度旅游,美女多",3-5年,本科,产品经理-ERP,15k-25k,宋小菜,杭州小农网络科技有限公司
150-500人,"岗位晋升,年度旅游,年底双薪,午餐补助",5-10年,本科,用户运营经理,30k-40k,微拍堂,杭州微拍堂文化创意有限公司
150-500人,"岗位晋升,年度旅游,年底双薪,午餐补助",3-5年,本科,用户运营,11k-20k,微拍堂,杭州微拍堂文化创意有限公司
500-2000人,"弹性工作,美女多,牛人多,扁平管理",3-5年,本科,内容运营主管,10k-15k,心理壹点灵,上海袋虎信息技术有限公司
500-2000人,"扁平管理,弹性工作,软妹子集中营,股票期权",3-5年,本科,管控运营,15k-25k,点我达,浙江仟和网络科技有限公司
150-500人,"年终分红,绩效奖金,定期体检,年底双薪",3-5年,本科,商家运营主管,10k-20k,顺联动力,浙江顺联网络科技有限公司
150-500人,"绩效奖金,带薪年假,年终分红,帅哥多",3-5年,本科,运营推广（淘客）,10k-18k,大希地,杭州大希地电子商务有限公司
150-500人,"带薪年假,定期体检,丰厚年终奖金,午餐补助",5-10年,本科,架构师/技术专家-杭州-00433,20k-35k,年糕妈妈,杭州智聪网络科技有限公司
500-2000人,"优惠购车,定期调薪,广阔平台,福利丰厚",3-5年,本科,数仓工程师,18k-35k,曹操出行,杭州优行科技有限公司
150-500人,"节日礼物,氛围好,发展好,年度旅游",不限,大专,媒体顾问,6k-12k,多麦,杭州多麦电子商务股份有限公司
150-500人,"年终分红,绩效奖金,定期体检,年底双薪",3-5年,本科,产品运营,15k-30k,顺联动力,浙江顺联网络科技有限公司
150-500人,"带薪年假,定期体检,丰厚年终奖金,午餐补助",5-10年,本科,活动运营-杭州-00443,15k-25k,年糕妈妈,杭州智聪网络科技有限公司
50-150人,"出国旅游,股票期权,精英团队,强悍的创始人",1-3年,本科,海外广告投放,7k-14k,腾展科技,杭州腾展科技股份有限公司
150-500人,"技能培训,节日礼物,股票期权,带薪年假",1-3年,本科,运营策划,6k-12k,会搜股份,杭州会搜科技股份有限公司
50-150人,"年终分红,绩效奖金,领导好,扁平管理",3-5年,不限,高级产品经理,15k-30k,中诚国投,中诚国投融资租赁（广州）有限公司
150-500人,"年底双薪,带薪年假,午餐补助,绩效奖金",1-3年,大专,社群营销专员,6k-12k,浙江天鹂网络科技有限公司杭州分公司,浙江天鹂网络科技有限公司杭州分公司
50-150人,"绩效奖金,五险一金,节日礼物,管理规范",3-5年,本科,APP运营,10k-20k,TOP Network,杭州顶天网络有限公司
50-150人,"一对一师徒制,一年三次晋升,五险一金,提供宿舍",1年以下,本科,SEM,5k-10k,轻松装,北京好易装网络科技有限公司杭州分公司
150-500人,"技能培训,节日礼物,绩效奖金,年度旅游",3-5年,本科,活动运营,7k-14k,淘粉吧,杭州淘粉吧网络技术股份有限公司
50-150人,"一对一师徒制,一年三次晋升,五险一金,提供宿舍",1年以下,不限,活动策划,4k-6k,轻松装,北京好易装网络科技有限公司杭州分公司
150-500人,"岗位晋升,美女多,帅哥多,领导好",3-5年,本科,产品经理,16k-25k,安厨控股有限公司,安厨控股有限公司
150-500人,"年底双薪,专项奖金,提供三餐,便捷班车",5-10年,本科,BI专家,30k-40k,神兔网络,杭州神兔网络科技有限公司
150-500人,"绩效奖金,带薪年假,年终分红,帅哥多",5-10年,本科,CRM运营,10k-20k,大希地,杭州大希地电子商务有限公司
50-150人,"年底双薪,股票期权,带薪年假,午餐补助",3-5年,本科,海外市场推广,8k-16k,星巢网络,杭州星巢网络科技有限公司
2000人以上,"六险一金,不打卡,姨妈假,扁平管理",5-10年,本科,产品专家-杭州,30k-50k,Fordeal,广州哆啦科技有限公司
50-150人,"年底双薪,节日礼物,岗位晋升,管理规范",5-10年,大专,运营经理,15k-20k,盘丝洞网络,杭州盘丝洞网络科技有限公司
15-50人,"带薪年假,午餐补助,股票期权,弹性工作",3-5年,本科,新媒体内容编辑/自媒体文案/软文,7k-14k,光年实验室,杭州溜达网络科技有限公司
50-150人,"出国旅游,股票期权,精英团队,强悍的创始人",5-10年,本科,产品总监/负责人,30k-50k,腾展科技,杭州腾展科技股份有限公司
150-500人,"技能培训,节日礼物,岗位晋升,扁平管理",1-3年,本科,短视频运营,8k-16k,培康食品,杭州培康食品有限公司
15-50人,,不限,大专,运营助理,5k-8k,龙渊网络,浙江龙渊科技网络有限公司
150-500人,"年底双薪,带薪年假,午餐补助,绩效奖金",3-5年,大专,app推广经理,10k-20k,浙江天鹂网络科技有限公司杭州分公司,浙江天鹂网络科技有限公司杭州分公司
2000人以上,"交通补助,通讯津贴,节日礼物,五险一金",5-10年,本科,高级产品经理,15k-30k,吉利汽车,浙江吉利汽车有限公司
50-150人,"带薪年假,绩效奖金,领导好,扁平管理",1-3年,大专,内容运营,7k-12k,海南海商椰网传媒科技有限公司宁波分公司,海南海商椰网传媒科技有限公司宁波分公司
2000人以上,"帅哥多,美女多,领导好,岗位晋升",1-3年,本科,新媒体运营,6k-7k,拓天科技,杭州拓天科技有限公司
150-500人,"畅想姨妈假,全额公积金,全额产假工资,专业育儿团队",1-3年,本科,客户执行,6k-12k,亲宝宝,杭州点望科技有限公司
